product1_id,product1_title,product1_brand,product1_description,product2_id,product2_title,product2_brand,product2_description,label
P007981,Refurbished Realme Narzo 60 256GB White,Realme,"The Realme Narzo 60 comes with 108MP quad camera, 256GB, 6.1-inch OLED display, Refurbished.",P007982,Realme Narzo 60 Desert Titanium 256GB Refurbished,Realme,"The Realme Narzo 60 comes with 6.7 inch AMOLED, 48MP main camera, 256GB, Refurbished.",0
P005215,Refurbished Pixel 8a 64GB Black - Google,Google,"The Google Pixel 8a comes with 64GB, Refurbished, 6.1-inch OLED display, Dimensity 9200.",P005216,Refurbished Google Pixel 8a Black 64 GB,Google,"This Pixel 8a from Google is equipped with 6.1-inch OLED display, Refurbished, 64 GB, Dimensity 9200.",1
P005285,Google Pixel 7 64GB Green Refurbished,Google,"Google's Pixel 7 features 64GB, Dimensity 9200, Refurbished, 50 MP triple camera for everyday use.",P005286,Google Pixel 7 (512GB) Green Refurbished,Google,"Pixel 7 by Google: 108MP quad camera, 6.1 Super Retina XDR, Refurbished, 512GB.",0
P014649,Core i5 RTX 3050 Modern 14 256GB SSD Silver - MSI,MSI,"Modern 14 by MSI: 256GB SSD, Ryzen 5 5600H, Core i5 RTX 3050, 32 GB RAM.",P014650,MSI Modern 14 256GB SSD Black Core i5 RTX 3050,MSI,"MSI's Modern 14 features Core i5 RTX 3050, Core i5 12th Gen, 256GB SSD, 16GB RAM for everyday use.",0
P021289,Canon EOS R10 with 24-70mm Lens Black Full Frame Sensor,Canon,"Experience 26MP resolution, Full-frame sensor, Full Frame Sensor, with 24-70mm Lens with the Canon EOS R10.",P021290,EOS R6 Mark II with 24-70mm Lens Black - Canon Full Frame Sensor,Canon,"Experience Full-frame sensor, with 24-70mm Lens, Full Frame Sensor, 33MP resolution with the Canon EOS R6 Mark II.",0
P004967,Refurbished Xiaomi Xiaomi 14 Ultra Titanium Gray 512GB,Xiaomi,"The Xiaomi Xiaomi 14 Ultra comes with A16 Bionic chip, 6.1 Super Retina XDR, Refurbished, 512GB.",P004968,Xiaomi 14 Ultra 512 GB Titanium Gray - Xiaomi Refurbished,Xiaomi,"Xiaomi 14 Ultra by Xiaomi: 6.1 Super Retina XDR, A16 Bionic chip, Refurbished, 512 GB.",1
P010221,"HP Omen 16 512GB SSD, Black Core i7 16GB RAM",HP,"This Omen 16 from HP is equipped with Core i7 16GB RAM, 512GB SSD, 16GB RAM, Ryzen 7 RTX 4060.",P010222,HP Omen 16 512GB SSD Black Core i9 RTX 4070,HP,"Omen 16 by HP: Ryzen 5 5600H, 512GB SSD, Core i9 RTX 4070, 16GB RAM.",0
P023443,WD Black SN850X 1TB Black Portable SSD,WD,"This Black SN850X from WD is equipped with SATA III interface, Portable SSD, 1TB, 1050 MB/s transfer speed.",P023444,Black SN850X 1TB Black - WD Portable SSD,WD,"Experience 1TB, 1050 MB/s transfer speed, Portable SSD, SATA III interface with the WD Black SN850X.",1
P000773,Apple iPhone 14 64GB Titanium Gray Open Box,Apple,"This iPhone 14 from Apple is equipped with 108MP quad camera, 64GB, 6.5in LCD 120Hz, Open Box.",P000774,Open Box iPhone 14 64GB Phantom Black - Apple,Apple,"The Apple iPhone 14 comes with Snapdragon 8 Gen 3, 6.1 Super Retina XDR, Open Box, 64GB.",0
P022067,Fujifilm X-S20 (with 18-55mm Lens) Black Full Frame Sensor,Fujifilm,"The Fujifilm X-S20 comes with Full-frame sensor, 24.2MP resolution, with 18-55mm Lens, Full Frame Sensor.",P022068,Fujifilm X-S20 Black with 18-55mm Lens Full Frame Sensor,Fujifilm,"This X-S20 from Fujifilm is equipped with Full-frame sensor, 24.2MP resolution, Full Frame Sensor, with 18-55mm Lens.",1
P006595,"Vivo X90 128GB, Phantom Black Renewed",Vivo,"Experience 48MP main camera, 6.7 inch AMOLED, Renewed, 128GB with the Vivo X90.",P006596,"Renewed Vivo X90 128 GB, Phantom Black",Vivo,"Vivo's X90 features 6.7 inch AMOLED, Renewed, 128 GB, 48MP main camera for everyday use.",1
P020377,Majesty Toaster Red - Bajaj,Bajaj,"Experience 1.5L capacity, 1400 Watt with the Bajaj Majesty Toaster.",P020378,Majesty Toaster Steel - Bajaj,Bajaj,"Bajaj's Majesty Toaster features 750W motor, 2 Litre for everyday use.",0
P006873,Oppo Reno 11 Pro (64GB) Titanium Gray Open Box,Oppo,"Oppo's Reno 11 Pro features Dimensity 9200, 50 MP triple camera, 64GB, Open Box for everyday use.",P006874,Reno 11 Pro 256GB Titanium Gray - Oppo Open Box,Oppo,"Oppo's Reno 11 Pro features Tensor G3, Open Box, 48MP main camera, 256GB for everyday use.",0
P013893,Apple MacBook Air M2 512GB SSD Black Ryzen 5,Apple,"Experience 32 GB RAM, 512GB SSD, Ryzen 5 5600H, Ryzen 5 with the Apple MacBook Air M2.",P013894,Ryzen 5 Apple MacBook Air M2 (1TB SSD) Black,Apple,"Experience Core i7 RTX 3050, Ryzen 5, 32 GB RAM, 1TB SSD with the Apple MacBook Air M2.",0
P004947,Xiaomi Xiaomi 14 Ultra White 512GB,Xiaomi,"This Xiaomi 14 Ultra from Xiaomi is equipped with 512GB, Snapdragon 8 Gen 3, 50 MP triple camera.",P004948,Xiaomi 14 Ultra 512 GB White - Xiaomi,Xiaomi,"The Xiaomi Xiaomi 14 Ultra comes with Snapdragon 8 Gen 3, 512 GB, 50 MP triple camera.",1
P000657,Apple iPhone 13 (128GB) Titanium Gray New,Apple,"iPhone 13 by Apple: Tensor G3, New, 128GB, 48MP main camera.",P000658,Apple iPhone 13 128GB Desert Titanium New,Apple,"iPhone 13 by Apple: New, 48MP main camera, 128GB, 6.5in LCD 120Hz.",0
P024517,Robot Vacuum V8 Yellow/Nickel - Dyson,Dyson,"Dyson's V8 features Robot Vacuum, 40 minute runtime, 230AW suction power for everyday use.",P024518,"with crevice tool Dyson V8, Yellow/Nickel",Dyson,"The Dyson V8 comes with 60 minute runtime, with crevice tool, Powerful cyclone suction.",0
P014099,Core i5 RTX 3050 Apple MacBook Air M2 (512GB SSD) Blue,Apple,"Experience 512GB SSD, Core i5 12th Gen, 16GB RAM, Core i5 RTX 3050 with the Apple MacBook Air M2.",P014100,Apple MacBook Air M2 (512GB SSD) Blue Core i5 RTX 3050,Apple,"MacBook Air M2 by Apple: 512GB SSD, Core i5 12th Gen, Core i5 RTX 3050, 16GB RAM.",1
P025021,"Robot Vacuum iRobot Roomba 694, Black",iRobot,"Roomba 694 by iRobot: 40 minute runtime, Robot Vacuum, Powerful cyclone suction.",P025022,iRobot Roomba 694 Black with crevice tool,iRobot,"Experience 40 minute runtime, Powerful cyclone suction, with crevice tool with the iRobot Roomba 694.",0
P006799,Open Box Oppo Reno 10 (128GB) Midnight,Oppo,"The Oppo Reno 10 comes with Open Box, 48MP main camera, 6.7 inch AMOLED, 128GB.",P006800,Oppo Reno 10 (128 GB) Midnight Open Box,Oppo,"The Oppo Reno 10 comes with 128 GB, Open Box, 6.7 inch AMOLED, 48MP main camera.",1
P021831,Z50 with 24-70mm Lens Black - Nikon APS-C Sensor,Nikon,"Z50 by Nikon: APS-C Sensor, 24.2MP resolution, Full-frame sensor, with 24-70mm Lens.",P021832,APS-C Sensor Z50 with 24-70mm Lens Black - Nikon,Nikon,"Nikon's Z50 features Full-frame sensor, APS-C Sensor, with 24-70mm Lens, 24.2MP resolution for everyday use.",1
P015599,Apple AirPods 4 Black,Apple,"This AirPods 4 from Apple is equipped with Bluetooth 5.3, Up to 30 hours battery.",P015600,"Apple AirPods 4, Black",Apple,"Experience Bluetooth 5.3, Up to 30 hours battery with the Apple AirPods 4.",1
P000415,Refurbished Apple iPhone 15 Pro 256GB Titanium Gray,Apple,"Experience 256GB, Snapdragon 8 Gen 3, Refurbished, 6.1-inch OLED display with the Apple iPhone 15 Pro.",P000416,Apple iPhone 15 Pro (256 GB) Titanium Gray Refurbished,Apple,"Apple's iPhone 15 Pro features 256 GB, 6.1-inch OLED display, Refurbished, Snapdragon 8 Gen 3 for everyday use.",1
P018229,Adidas Ultraboost 22 Grey UK 8,Adidas,"This Ultraboost 22 from Adidas is equipped with 55in display, UK 8, Mesh upper.",P018230,Adidas Ultraboost 22 (UK 10) Grey,Adidas,"Ultraboost 22 by Adidas: 55in display, UK 10, Mesh upper.",0
P006029,"New Google Pixel 8 64GB, Desert Titanium",Google,"Pixel 8 by Google: Dimensity 9200, New, 6.5in LCD 120Hz, 64GB.",P006030,Open Box Pixel 8 64GB Desert Titanium - Google,Google,"Experience Open Box, 6.1-inch OLED display, Snapdragon 8 Gen 3, 64GB with the Google Pixel 8.",0
P006351,Vivo V29 Black 512GB New,Vivo,"This V29 from Vivo is equipped with 6.5in LCD 120Hz, 50 MP triple camera, 512GB, New.",P006352,Vivo V29 Black 512 GB New,Vivo,"Experience 6.5in LCD 120Hz, New, 512 GB, 50 MP triple camera with the Vivo V29.",1
P017347,OnePlus U1S (43 inch) Black,OnePlus,"Experience 43 inch screen, QHD resolution, 43 inch with the OnePlus U1S.",P017348,"OnePlus U1S 43 inch, Black",OnePlus,"This U1S from OnePlus is equipped with QHD resolution, 43 inch, 43 inch screen.",1
P010949,Vostro 14 512GB SSD Space Gray - Dell Ryzen 5,Dell,"This Vostro 14 from Dell is equipped with 512GB SSD, Ryzen 5, 8GB RAM, Ryzen 5 5600H.",P010950,Dell Vostro 14 512GB SSD Space Gray Windows 11,Dell,"The Dell Vostro 14 comes with 8GB RAM, Ryzen 7 RTX 4060, Windows 11, 512GB SSD.",0
P017345,OnePlus U1S Black 43 inch,OnePlus,"U1S by OnePlus: Full HD resolution, 43 inch, 43 inch screen.",P017346,OnePlus U1S 50 inch Black,OnePlus,"U1S by OnePlus: 50 inch, 43 inch screen, 4K UHD resolution.",0
P014173,Apple MacBook Air M2 256GB SSD Silver Windows 11,Apple,"Apple's MacBook Air M2 features Ryzen 7 RTX 4060, 16GB RAM, Windows 11, 256GB SSD for everyday use.",P014174,"Touch Display Apple MacBook Air M2 256GB SSD, Silver",Apple,"Apple's MacBook Air M2 features 8GB RAM, 256GB SSD, Ryzen 7 RTX 4060, Touch Display for everyday use.",0
P022785,Samsung ViewFinity S8 24 inch Black,Samsung,"Samsung's ViewFinity S8 features 60Hz refresh rate, 24 inch, QHD resolution for everyday use.",P022786,Samsung ViewFinity S8 (34 inch) Black,Samsung,"Experience 4K UHD resolution, 34 inch, 144Hz refresh rate with the Samsung ViewFinity S8.",0
P023747,PCIe 4.0 X6 Portable 4TB Black - Crucial,Crucial,"X6 Portable by Crucial: USB-C interface, 4TB, 560 MB/s read speed, PCIe 4.0.",P023748,PCIe 4.0 Crucial X6 Portable Black 4TB,Crucial,"X6 Portable by Crucial: 4TB, 560 MB/s read speed, USB-C interface, PCIe 4.0.",1
P014733,MSI Katana 15 1TB SSD Blue Core i5 RTX 3050,MSI,"Katana 15 by MSI: Core i5 RTX 3050, 1TB SSD, 8GB RAM, Ryzen 5 5600H.",P014734,"Core i7 16GB RAM MSI Katana 15 1TB SSD, Blue",MSI,"Experience 16GB RAM, Core i7 16GB RAM, 1TB SSD, Ryzen 5 5600H with the MSI Katana 15.",0
P024021,"Portable SSD Crucial MX500 1TB, Black",Crucial,"Experience 1TB, 7000 MB/s read speed, SATA III interface, Portable SSD with the Crucial MX500.",P024022,Crucial MX500 (1TB) Black SATA SSD,Crucial,"This MX500 from Crucial is equipped with SATA SSD, 1050 MB/s transfer speed, SATA III interface, 1TB.",0
P023455,SATA SSD WD Black SN850X Black 500GB,WD,"Black SN850X by WD: 500GB, 560 MB/s read speed, USB-C interface, SATA SSD.",P023456,WD Black SN850X 500 GB Black SATA SSD,WD,"The WD Black SN850X comes with 560 MB/s read speed, 500 GB, SATA SSD, USB-C interface.",1
P006463,Vivo V27 Pro (256GB) Black Renewed,Vivo,"V27 Pro by Vivo: Renewed, 48MP main camera, 256GB, 6.7 inch AMOLED.",P006464,Vivo V27 Pro 256 GB Black Renewed,Vivo,"The Vivo V27 Pro comes with 48MP main camera, 6.7 inch AMOLED, 256 GB, Renewed.",1
P026273,"Nintendo Switch Nintendo The Legend of Zelda: Tears of the Kingdom, Standard",Nintendo,The Legend of Zelda: Tears of the Kingdom by Nintendo: Nintendo Switch.,P026274,"Nintendo The Legend of Zelda: Tears of the Kingdom, Standard Standard Edition",Nintendo,Experience Standard Edition with the Nintendo The Legend of Zelda: Tears of the Kingdom.,0
P015181,Boat Airdopes 141 Blue,Boat,"Airdopes 141 by Boat: 22hr playback, Bluetooth 5.3.",P015182,Boat Rockerz 255 Blue,Boat,"Experience Heart rate monitor, 22hr playback with the Boat Rockerz 255.",0
P008689,New Motorola Edge 50 Pro (128GB) Midnight,Motorola,"Edge 50 Pro by Motorola: 128GB, Exynos 2400, 50 MP triple camera, New.",P008690,"Refurbished Motorola Edge 50 Pro 128GB, Midnight",Motorola,"Edge 50 Pro by Motorola: 6.1-inch OLED display, Dimensity 9200, Refurbished, 128GB.",0
P008765,"Nothing Phone 2 512GB, Desert Titanium New",Nothing,"Phone 2 by Nothing: 6.7 inch AMOLED, New, 108MP quad camera, 512GB.",P008766,New Nothing Phone 2a Desert Titanium 512GB,Nothing,"Phone 2a by Nothing: 108MP quad camera, 6.1-inch OLED display, New, 512GB.",0
P011515,ThinkPad E14 256GB SSD Black - Lenovo Core i5 RTX 3050,Lenovo,"Experience Core i5 RTX 3050, Core i5 12th Gen, 256GB SSD, 8GB RAM with the Lenovo ThinkPad E14.",P011516,"Core i5 RTX 3050 Lenovo ThinkPad E14 256GB SSD, Black",Lenovo,"Lenovo's ThinkPad E14 features 256GB SSD, Core i5 RTX 3050, 8GB RAM, Core i5 12th Gen for everyday use.",1
P021591,DSLR Camera Sony Alpha a6400 Body Only Black,Sony,"Sony's Alpha a6400 features 24.2MP resolution, 1-inch sensor, Body Only, DSLR Camera for everyday use.",P021592,Sony Alpha a6400 Body Only Black DSLR Camera,Sony,"Alpha a6400 by Sony: Body Only, 1-inch sensor, DSLR Camera, 24.2MP resolution.",1
P013757,"Acer Predator Helios 512GB SSD, Black Ryzen 5",Acer,"Predator Helios by Acer: 32 GB RAM, Core i7 RTX 3050, 512GB SSD, Ryzen 5.",P013758,Acer Predator Helios 512GB SSD Black Windows 11,Acer,"The Acer Predator Helios comes with Windows 11, Core i7 RTX 3050, 512GB SSD, 16GB RAM.",0
P006155,V29 64GB Midnight - Vivo Open Box,Vivo,"This V29 from Vivo is equipped with Snapdragon 8 Gen 3, 64GB, 108MP quad camera, Open Box.",P006156,Vivo V29 (64 GB) Midnight Open Box,Vivo,"This V29 from Vivo is equipped with 108MP quad camera, 64 GB, Open Box, Snapdragon 8 Gen 3.",1
P001503,Galaxy S23 Ultra 256GB Midnight - Samsung,Samsung,"This Galaxy S23 Ultra from Samsung is equipped with 6.1-inch OLED display, A16 Bionic chip, 256GB.",P001504,Samsung Galaxy S23 Ultra 256 GB Midnight,Samsung,"This Galaxy S23 Ultra from Samsung is equipped with 6.1-inch OLED display, A16 Bionic chip, 256 GB.",1
P001637,Galaxy S23 64GB Titanium Gray - Samsung Open Box,Samsung,"This Galaxy S23 from Samsung is equipped with Open Box, 50 MP triple camera, A16 Bionic chip, 64GB.",P001638,Open Box Samsung Galaxy S23 Titanium Gray 512GB,Samsung,"Galaxy S23 by Samsung: 512GB, Tensor G3, Open Box, 6.7 inch AMOLED.",0
P026177,Rockstar Games Red Dead Redemption 2 Standard Nintendo Switch,Rockstar Games,Red Dead Redemption 2 by Rockstar Games: Nintendo Switch.,P026178,Red Dead Redemption 2 Standard - Rockstar Games Standard Edition,Rockstar Games,Rockstar Games's Red Dead Redemption 2 features Standard Edition for everyday use.,0
P015051,MSI Cyborg 15 (512GB SSD) Silver Ryzen 5,MSI,"Cyborg 15 by MSI: Ryzen 5, 512GB SSD, Ryzen 7 RTX 4060, 8GB RAM.",P015052,Ryzen 5 Cyborg 15 512GB SSD Silver - MSI,MSI,"MSI's Cyborg 15 features 8GB RAM, 512GB SSD, Ryzen 5, Ryzen 7 RTX 4060 for everyday use.",1
P002473,Renewed Samsung Galaxy S24 Ultra 64GB White,Samsung,"Galaxy S24 Ultra by Samsung: 108MP quad camera, Renewed, 64GB, Exynos 2400.",P002474,Renewed Samsung Galaxy S24 Ultra 64GB Phantom Black,Samsung,"The Samsung Galaxy S24 Ultra comes with 64GB, Renewed, 50 MP triple camera, Exynos 2400.",0
P008387,"Motorola Edge 40 512GB, Blue",Motorola,"Experience 6.1 Super Retina XDR, 512GB, 108MP quad camera with the Motorola Edge 40.",P008388,"Motorola Edge 40 512 GB, Blue",Motorola,"Experience 108MP quad camera, 6.1 Super Retina XDR, 512 GB with the Motorola Edge 40.",1
P017373,OnePlus U1S Black 50 inch,OnePlus,"Experience QHD resolution, 50 inch, 55in display with the OnePlus U1S.",P017374,"OnePlus U1S 55 inch, Black",OnePlus,"U1S by OnePlus: 43 inch screen, 55 inch, QHD resolution.",0
P018087,"Adidas Runfalcon 3 UK 9, Triple Black",Adidas,"The Adidas Runfalcon 3 comes with breathable knit, UK 9, 43 inch screen.",P018088,Adidas Runfalcon 3 UK 9 Triple Black,Adidas,"Experience breathable knit, 43 inch screen, UK 9 with the Adidas Runfalcon 3.",1
P013517,"Acer Nitro 5 256GB SSD, Black Core i9 RTX 4070",Acer,"The Acer Nitro 5 comes with 256GB SSD, Core i9 RTX 4070, 8GB RAM, Ryzen 7 RTX 4060.",P013518,Non-Touch Display Nitro 5 256GB SSD Black - Acer,Acer,"Nitro 5 by Acer: Non-Touch Display, 256GB SSD, 8GB RAM, Ryzen 7 RTX 4060.",0
P015833,Noise Buds VS104 Black,Noise,"Buds VS104 by Noise: IP67 water resistant, 22hr playback.",P015834,"Noise Buds VS104, Teal",Noise,"Buds VS104 by Noise: Bluetooth 5.3, 22hr playback.",0
P007375,Oppo Reno 11 Pro Titanium Gray 256GB New,Oppo,"Reno 11 Pro by Oppo: 256GB, New, Tensor G3, 48MP main camera.",P007376,New Oppo Reno 11 Pro (256 GB) Titanium Gray,Oppo,"The Oppo Reno 11 Pro comes with 48MP main camera, New, 256 GB, Tensor G3.",1
P019543,Reebok Flexagon Force UK 8 Triple Black,Reebok,"Experience 43 inch screen, UK 8, breathable knit with the Reebok Flexagon Force.",P019544,Reebok Flexagon Force Triple Black UK 8,Reebok,"Flexagon Force by Reebok: breathable knit, UK 8, 43 inch screen.",1
P022687,Odyssey G7 24 inch Silver - Samsung,Samsung,"Samsung's Odyssey G7 features 24 inch, 144Hz refresh rate, QHD resolution for everyday use.",P022688,Samsung Odyssey G7 (24 inch) Silver,Samsung,"Experience QHD resolution, 24 inch, 144Hz refresh rate with the Samsung Odyssey G7.",1
P020645,Sony PlayStation 5 (512 Digital EditionGB) White,Sony,"The Sony PlayStation 5 comes with 4K graphics support, 512 Digital EditionGB, Custom SSD storage.",P020646,PlayStation 5 2TB White - Sony,Sony,"The Sony PlayStation 5 comes with 2TB, Custom SSD storage, 4K graphics support.",0
P001233,Apple iPhone 16 Pro Blue 128GB,Apple,"This iPhone 16 Pro from Apple is equipped with 128GB, 50 MP triple camera, Snapdragon 8 Gen 3.",P001234,Apple iPhone 16 Pro (128GB) Midnight,Apple,"iPhone 16 Pro by Apple: 128GB, 6.1 Super Retina XDR, A16 Bionic chip.",0
P004017,Xiaomi Redmi Note 12 (64GB) Phantom Black,Xiaomi,"Redmi Note 12 by Xiaomi: 6.1 Super Retina XDR, Dimensity 9200, 64GB.",P004018,Xiaomi Redmi Note 12 Phantom Black 128GB,Xiaomi,"This Redmi Note 12 from Xiaomi is equipped with 50 MP triple camera, 128GB, Dimensity 9200.",0
P000793,Apple iPhone 14 Blue 512GB Open Box,Apple,"This iPhone 14 from Apple is equipped with Open Box, 6.5in LCD 120Hz, Exynos 2400, 512GB.",P000794,Open Box Apple iPhone 14 Phantom Black 512GB,Apple,"iPhone 14 by Apple: 108MP quad camera, 512GB, Open Box, Tensor G3.",0
P020773,Sony PlayStation 4 (512 Digital EditionGB) Black,Sony,"The Sony PlayStation 4 comes with Custom SSD storage, 512 Digital EditionGB, 4K graphics support.",P020774,Sony PlayStation 4 1TB Black,Sony,"Sony's PlayStation 4 features 1TB, Custom SSD storage, 4K graphics support for everyday use.",0
P003683,"OnePlus 11 512GB, Black Renewed",OnePlus,"The OnePlus 11 comes with 512GB, Renewed, 6.1-inch OLED display, 50 MP triple camera.",P003684,OnePlus 11 512 GB Black Renewed,OnePlus,"OnePlus's 11 features 6.1-inch OLED display, Renewed, 512 GB, 50 MP triple camera for everyday use.",1
P021789,Mirrorless Camera Nikon Z50 (with 24-70mm Lens) Black,Nikon,"Z50 by Nikon: 24.2MP resolution, with 24-70mm Lens, Mirrorless Camera, APS-C sensor.",P021790,Mirrorless Camera D7500 with 24-70mm Lens Black - Nikon,Nikon,"This D7500 from Nikon is equipped with Mirrorless Camera, 24.2MP resolution, 1-inch sensor, with 24-70mm Lens.",0
P025771,Xbox Series X EA Sports Madden NFL 24 Standard,EA Sports,Madden NFL 24 by EA Sports: Xbox Series X.,P025772,"EA Sports Madden NFL 24, Standard Xbox Series X",EA Sports,The EA Sports Madden NFL 24 comes with Xbox Series X.,1
P017493,Air Max 270 UK 6 Blue - Nike,Nike,"Nike's Air Max 270 features Mesh upper, UK 6, 55in display for everyday use.",P017494,"Nike Air Max 270 UK 8, Blue",Nike,"This Air Max 270 from Nike is equipped with 43 inch screen, Mesh upper, UK 8.",0
P014275,"Apple MacBook Air M3 256GB SSD, Blue Non-Touch Display",Apple,"This MacBook Air M3 from Apple is equipped with 256GB SSD, Non-Touch Display, Ryzen 5 5600H, 16GB RAM.",P014276,Apple MacBook Air M3 Blue 256GB SSD Non-Touch Display,Apple,"This MacBook Air M3 from Apple is equipped with 256GB SSD, Non-Touch Display, Ryzen 5 5600H, 16GB RAM.",1
P023459,SATA SSD WD Black SN850X 500GB Black,WD,"Black SN850X by WD: SATA SSD, 500GB, 1050 MB/s transfer speed, USB-C interface.",P023460,WD Black SN850X Black 500 GB SATA SSD,WD,"Experience 500 GB, 1050 MB/s transfer speed, USB-C interface, SATA SSD with the WD Black SN850X.",1
P014977,Ubuntu Linux MSI Modern 14 512GB SSD Black,MSI,"The MSI Modern 14 comes with Ubuntu Linux, 32 GB RAM, 512GB SSD, Ryzen 7 RTX 4060.",P014978,Modern 14 512GB SSD Black - MSI Non-Touch Display,MSI,"Modern 14 by MSI: 512GB SSD, Non-Touch Display, 16GB RAM, Ryzen 5 5600H.",0
P016393,"Fitbit Sense 2, Rose Gold",Fitbit,"Fitbit's Sense 2 features Up to 30 hours battery, Heart rate monitor for everyday use.",P016394,Fitbit Charge 6 Rose Gold,Fitbit,"Experience 22hr playback, Heart rate monitor with the Fitbit Charge 6.",0
P017265,OnePlus Y1S Pro Black 43 inch,OnePlus,"OnePlus's Y1S Pro features 43 inch, 43 inch screen, 4K UHD resolution for everyday use.",P017266,"OnePlus Y1S Pro 50 inch, Black",OnePlus,"Experience 50 inch, QHD resolution, 43 inch screen with the OnePlus Y1S Pro.",0
P019281,"Reebok Classic Leather UK 7, Black/White",Reebok,"The Reebok Classic Leather comes with UK 7, breathable knit, 43 inch screen.",P019282,Classic Leather UK 10 Black/White - Reebok,Reebok,"This Classic Leather from Reebok is equipped with breathable knit, UK 10, 55in display.",0
